jenis_permohonan;jenis_karantina;upt_baru;komoditas;kode_hs;volume_conv;satuan_conv;nilai_conv;pemohon
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMBARAN;40012110;91530;kilogram;2828277000;PT. PERKEBUNAN NUSANTARA VII
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMBARAN;40012110;36612;kilogram;1150202592;PT. PERKEBUNAN NUSANTARA VII
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMBARAN;40012110;38400;kilogram;1324646400;PT. PERKEBUNAN NUSANTARA VII
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMBARAN;40012110;91530;kilogram;2828277000;PT. PERKEBUNAN NUSANTARA VII
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMBARAN;40012110;18306;kilogram;606111660;PT. PERKEBUNAN NUSANTARA VII
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012110;80640;kilogram;3161088000;PT. PINAGO UTAMA TBK
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;40320;kilogram;1132185600;PT. PINAGO UTAMA TBK
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2701915980;PT. PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2701915980;PT. PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2701915980;PT. PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2701915980;PT. PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2787634560;PT. PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2725426560;PT. PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2725426560;PT. PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2787634560;PT. PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2787634560;PT. PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2787634560;PT. PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2787634560;PT. PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2787634560;PT. PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2791746560;PT. PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2791746560;PT. PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2791746560;PT. PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2791746560;PT. PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2791746560;PT. PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2791746560;PT. PANCASAMUDERA SIMPATI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2898504000;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2898504000;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2824113600;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2808086400;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2808086400;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2824113600;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2824113600;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2824113600;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2828196000;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2808086400;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2883232800;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2808086400;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2883232800;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2955960000;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2955960000;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2955960000;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2240000000;PT. WARNA AGUNG SELATAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2240000000;PT. WARNA AGUNG SELATAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2240000000;PT. WARNA AGUNG SELATAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2240000000;PT. WARNA AGUNG SELATAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;3500000000;PT. WARNA AGUNG SELATAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;3500000000;PT. WARNA AGUNG SELATAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2488676400;PT. WARNA AGUNG SELATAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;60480;kilogram;2538648000;PT. WARNA AGUNG SELATAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;40320;kilogram;2538648000;PT. WARNA AGUNG SELATAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;35280;kilogram;1234800000;PT. WARNA AGUNG SELATAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KAYU OLAHAN;44189900;619,41;meter kubik;3282829740;PT. CIPTA MANDALA LUMBER NUSANTARA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KAYU OLAHAN;44189900;22,62;meter kubik;302900000;PT. CIPTA MANDALA LUMBER NUSANTARA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KAYU OLAHAN;44189900;124,36;meter kubik;1208308200;PT. CIPTA MANDALA LUMBER NUSANTARA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KAYU OLAHAN;44189900;617,7;meter kubik;3158082325;PT. CIPTA MANDALA LUMBER NUSANTARA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KAYU OLAHAN;44189900;617,38;meter kubik;3720292309;PT. CIPTA MANDALA LUMBER NUSANTARA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KAYU OLAHAN;44189900;24,78;meter kubik;638628200;PT. CIPTA MANDALA LUMBER NUSANTARA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KAYU OLAHAN;44189900;82,93;meter kubik;532285600;PT. CIPTA MANDALA LUMBER NUSANTARA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KAYU OLAHAN;44189900;617,08;meter kubik;2951209800;PT. CIPTA MANDALA LUMBER NUSANTARA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KAYU OLAHAN;44189900;617,46;meter kubik;2982840800;PT. CIPTA MANDALA LUMBER NUSANTARA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KAYU OLAHAN;44189900;49,19;meter kubik;428263900;PT. CIPTA MANDALA LUMBER NUSANTARA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KAYU OLAHAN;44189900;124,36;meter kubik;526262827;PT. CIPTA MANDALA LUMBER NUSANTARA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KAYU OLAHAN;44189900;411,66;meter kubik;1983003000;PT. CIPTA MANDALA LUMBER NUSANTARA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KAYU OLAHAN;;43,55;meter kubik;727299200;PT QISWAH JAYA ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KAYU OLAHAN;44189900;47,43;meter kubik;311803800;PT QISWAH JAYA ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KAYU OLAHAN;;86,97;meter kubik;430393800;PT QISWAH JAYA ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;56160;kilogram;22000000;CV PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011990;139750;kilogram;55000000;PT. SOLID ASIA TUNASINDO
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;150380;kilogram;609908000;CV COCO ANUGERAH MANIS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011990;102000;kilogram;811377700;PT KELAPA MAJU BERSAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;57100;kilogram;100000000;CV. LIMO PUTRI ARMADA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;102000;kilogram;300200900;CV. PUTRA AGRO DINAMIS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;68000;kilogram;209400000;CV. PUTRA AGRO DINAMIS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011990;249100;kilogram;956292000;PT. SURYA INDO COCOS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;255000;kilogram;750000000;PT. SURYA INDO COCOS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;171000;kilogram;609908000;PT. SUDI JAYA MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;;100800;kilogram;2133061510;PT.TIRTA SARI SURYA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2581369056;PT. WARNA AGUNG SELATAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2870784000;PT.ANEKA BUMI PRATAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012210;20160;kilogram;468878874;PT. BUMI BELITI ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2596895898;PT. BUMI BELITI ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2521454545;PT. BUMI BELITI ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012110;20160;kilogram;760888800;PT. PINAGO UTAMA TBK
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2710764000;PT. PINAGO UTAMA TBK
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2687328000;PT. PINAGO UTAMA TBK
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012110;60480;kilogram;2334225600;PT. PINAGO UTAMA TBK
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012110;40320;kilogram;1556150400;PT. PINAGO UTAMA TBK
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012110;20160;kilogram;781200000;PT. PINAGO UTAMA TBK
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012110;60480;kilogram;2334225600;PT. PINAGO UTAMA TBK
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2947000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2954000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2947000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2947000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2947000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2947000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2947000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2954000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2954000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2954000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2954000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2922000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2947000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2947000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2947000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2947000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2932000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2954000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2954000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2932000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2932000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2932000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2932000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2808000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2860000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2860000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2808000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2808000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2808000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2932000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2954000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2947000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2947000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2860000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2947000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;40320;kilogram;1165776600;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2878243200;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2878243200;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2878243200;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2878243200;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;3500000000;PT. WARNA AGUNG SELATAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KAYU OLAHAN;44189900;124,36;meter kubik;983830390;PT. CIPTA MANDALA LUMBER NUSANTARA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;BIBIT KOPI;'12030000;3;kilogram;300000;MOULY NURHALIZA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;'0000;100800;kilogram;2954000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMBARAN;'0000;100800;kilogram;2710764000;PT PINAGO UTAMA TBK.
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;143000;kilogram;770612700;PT INDONESIA NAN YANG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011990;114400;kilogram;752753430;PT. BHUMI TIRTA SRIWIJAYA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011990;143000;kilogram;741843970;PT. BHUMI TIRTA SRIWIJAYA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011990;143000;kilogram;742967238;PT. BHUMI TIRTA SRIWIJAYA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;143000;kilogram;755755000;PT KELAPA MAJU BERSAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;143000;kilogram;755755000;PT KELAPA MAJU BERSAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;138400;kilogram;751294020;PT INDONESIA NAN YANG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;51600;kilogram;20000000;PT. ELANG SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PALM KERNEL EXPELLER;'23066010;500000;kilogram;1049743750;PT. SINAR ALAM PERMAI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;282200;kilogram;1544172000;PT KELAPA MAJU BERSAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;85500;kilogram;30000000;CV. PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;84860;kilogram;30000000;CV. PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;170700;kilogram;844005674;PT. SUDI JAYA MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;142500;kilogram;50000000;PT. SOLID ASIA TUNASINDO
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;142500;kilogram;50000000;PT. SOLID ASIA TUNASINDO
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;144000;kilogram;50000000;CV. BUMI INDAH HARMONI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;177000;kilogram;100000000;PT. BUMI INDAH HARMONI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;57430;kilogram;354013283;PT. BHUMI TIRTA SRIWIJAYA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;160040;kilogram;60000000;CV. PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011990;143000;kilogram;737079200;PT. BHUMI TIRTA SRIWIJAYA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011990;249100;kilogram;1370812680;PT. SURYA INDO COCOS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;171000;kilogram;833637927;PT. SUDI JAYA MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;'08011200;57000;kilogram;571441917;PT. SUDI JAYA MAKMUR
